learn_method,level_learned_at,move_id,pokemon_id
level-up,1,33,971
machine,0,36,971
level-up,52,38,971
level-up,6,39,971
level-up,6,44,971
level-up,1,45,971
level-up,9,46,971
egg,0,50,971
level-up,16,91,971
machine,0,101,971
machine,0,109,971
level-up,3,122,971
level-up,24,156,971
machine,0,164,971
machine,0,168,971
machine,0,182,971
machine,0,184,971
machine,0,189,971
egg,0,194,971
machine,0,201,971
machine,0,203,971
level-up,46,204,971
machine,0,214,971
machine,0,220,971
machine,0,240,971
machine,0,241,971
level-up,28,242,971
machine,0,247,971
machine,0,253,971
egg,0,262,971
machine,0,263,971
level-up,37,270,971
machine,0,271,971
egg,0,281,971
machine,0,283,971
egg,0,336,971
machine,0,341,971
machine,0,422,971
machine,0,423,971
machine,0,424,971
egg,0,425,971
egg,0,502,971
machine,0,506,971
machine,0,523,971
machine,0,555,971
level-up,41,566,971
level-up,32,583,971
machine,0,706,971
machine,0,707,971
machine,0,809,971
machine,0,851,971
level-up,12,29,972
level-up,1,33,972
machine,0,36,972
level-up,58,38,972
level-up,6,39,972
level-up,6,44,972
level-up,1,45,972
level-up,9,46,972
machine,0,63,972
level-up,16,91,972
machine,0,101,972
machine,0,109,972
level-up,3,122,972
level-up,24,156,972
machine,0,164,972
machine,0,168,972
machine,0,182,972
machine,0,184,972
machine,0,189,972
machine,0,201,972
machine,0,203,972
level-up,51,204,972
machine,0,214,972
machine,0,220,972
machine,0,240,972
machine,0,241,972
level-up,28,242,972
machine,0,247,972
machine,0,253,972
machine,0,261,972
machine,0,263,972
level-up,41,270,972
machine,0,271,972
machine,0,283,972
machine,0,341,972
machine,0,416,972
machine,0,422,972
machine,0,423,972
machine,0,424,972
machine,0,506,972
machine,0,523,972
machine,0,555,972
level-up,46,566,972
level-up,36,583,972
machine,0,706,972
machine,0,707,972
machine,0,776,972
machine,0,809,972
machine,0,851,972
level-up,0,854,972
machine,0,14,973
level-up,12,17,973
machine,0,19,973
level-up,5,24,973
level-up,39,25,973
machine,0,36,973
machine,0,63,973
level-up,1,64,973
level-up,18,67,973
machine,0,97,973
egg,0,104,973
level-up,15,116,973
egg,0,143,973
machine,0,156,973
machine,0,164,973
machine,0,168,973
machine,0,179,973
machine,0,182,973
level-up,9,197,973
machine,0,203,973
machine,0,214,973
machine,0,244,973
machine,0,263,973
machine,0,269,973
machine,0,283,973
machine,0,297,973
machine,0,314,973
machine,0,332,973
machine,0,339,973
machine,0,352,973
level-up,31,355,973
level-up,21,364,973
machine,0,366,973
machine,0,369,973
machine,0,370,973
level-up,27,371,973
machine,0,374,973
level-up,1,383,973
level-up,35,403,973
level-up,54,413,973
machine,0,416,973
level-up,44,469,973
machine,0,490,973
egg,0,501,973
machine,0,512,973
machine,0,542,973
level-up,48,675,973
machine,0,679,973
machine,0,710,973
machine,0,814,973
machine,0,851,973
machine,0,884,973
machine,0,886,973
machine,0,918,973
level-up,1,33,974
level-up,36,34,974
level-up,19,36,974
level-up,49,38,974
level-up,6,45,974
machine,0,58,974
level-up,53,59,974
machine,0,63,974
machine,0,89,974
level-up,40,133,974
level-up,15,156,974
machine,0,164,974
machine,0,174,974
level-up,25,175,974
level-up,1,181,974
machine,0,182,974
egg,0,187,974
machine,0,196,974
machine,0,203,974
machine,0,204,974
machine,0,214,974
machine,0,240,974
machine,0,263,974
machine,0,270,974
egg,0,276,974
egg,0,281,974
machine,0,282,974
machine,0,304,974
machine,0,333,974
level-up,31,340,974
machine,0,352,974
level-up,27,419,974
level-up,12,420,974
machine,0,423,974
machine,0,484,974
egg,0,494,974
level-up,9,497,974
machine,0,523,974
egg,0,556,974
machine,0,583,974
machine,0,667,974
machine,0,707,974
machine,0,710,974
machine,0,776,974
machine,0,851,974
level-up,44,861,974
machine,0,883,974
machine,0,886,974
machine,0,8,975
level-up,1,33,975
level-up,36,34,975
level-up,19,36,975
level-up,49,38,975
level-up,6,45,975
machine,0,58,975
level-up,53,59,975
machine,0,63,975
machine,0,89,975
level-up,40,133,975
level-up,15,156,975
machine,0,164,975
machine,0,174,975
level-up,25,175,975
level-up,1,181,975
machine,0,182,975
machine,0,196,975
machine,0,203,975
machine,0,204,975
machine,0,214,975
machine,0,240,975
machine,0,263,975
machine,0,270,975
machine,0,282,975
machine,0,304,975
machine,0,333,975
level-up,31,340,975
machine,0,352,975
machine,0,416,975
level-up,27,419,975
level-up,12,420,975
machine,0,423,975
machine,0,484,975
level-up,9,497,975
machine,0,523,975
machine,0,583,975
machine,0,667,975
machine,0,707,975
machine,0,710,975
machine,0,776,975
machine,0,851,975
level-up,44,861,975
machine,0,883,975
machine,0,886,975
machine,0,912,975
level-up,1,33,976
machine,0,34,976
machine,0,36,976
egg,0,37,976
machine,0,38,976
machine,0,56,976
machine,0,57,976
machine,0,58,976
machine,0,59,976
machine,0,63,976
machine,0,94,976
machine,0,97,976
egg,0,105,976
level-up,15,116,976
machine,0,127,976
machine,0,156,976
level-up,20,163,976
machine,0,164,976
machine,0,182,976
machine,0,196,976
machine,0,203,976
machine,0,214,976
machine,0,220,976
machine,0,240,976
level-up,50,242,976
machine,0,283,976
level-up,11,352,976
level-up,7,365,976
level-up,35,400,976
machine,0,416,976
machine,0,423,976
level-up,40,427,976
machine,0,428,976
level-up,1,453,976
machine,0,500,976
level-up,55,515,976
machine,0,529,976
machine,0,678,976
machine,0,706,976
level-up,45,710,976
machine,0,797,976
machine,0,799,976
machine,0,812,976
machine,0,851,976
level-up,30,868,976
machine,0,883,976
machine,0,886,976
level-up,25,895,976
level-up,1,33,977
level-up,35,34,977
machine,0,36,977
egg,0,37,977
level-up,60,38,977
level-up,1,48,977
level-up,1,55,977
machine,0,56,977
machine,0,57,977
machine,0,63,977
machine,0,89,977
egg,0,90,977
machine,0,127,977
level-up,15,156,977
machine,0,157,977
machine,0,164,977
egg,0,174,977
level-up,10,175,977
machine,0,182,977
machine,0,184,977
machine,0,200,977
machine,0,203,977
level-up,15,214,977
level-up,45,240,977
machine,0,242,977
machine,0,263,977
egg,0,281,977
level-up,20,291,977
level-up,5,321,977
machine,0,352,977
level-up,40,401,977
machine,0,416,977
machine,0,419,977
machine,0,423,977
machine,0,428,977
level-up,55,484,977
level-up,30,487,977
machine,0,523,977
level-up,25,568,977
machine,0,707,977
machine,0,710,977
machine,0,776,977
level-up,65,834,977
machine,0,851,977
level-up,50,856,977
machine,0,886,977
machine,0,36,978
level-up,1,55,978
machine,0,56,978
machine,0,57,978
machine,0,63,978
egg,0,68,978
level-up,6,106,978
level-up,1,150,978
machine,0,156,978
machine,0,164,978
machine,0,182,978
machine,0,196,978
machine,0,200,978
machine,0,203,978
machine,0,214,978
egg,0,226,978
egg,0,229,978
machine,0,240,978
level-up,47,243,978
machine,0,250,978
level-up,34,262,978
machine,0,263,978
level-up,28,269,978
level-up,12,270,978
level-up,39,330,978
machine,0,349,978
level-up,17,352,978
level-up,52,406,978
machine,0,416,978
level-up,43,417,978
machine,0,434,978
level-up,23,487,978
machine,0,679,978
machine,0,851,978
machine,0,886,978
machine,0,913,978
machine,0,7,979
machine,0,8,979
machine,0,9,979
level-up,1,10,979
machine,0,34,979
machine,0,36,979
level-up,30,37,979
machine,0,38,979
level-up,1,43,979
machine,0,63,979
level-up,8,67,979
level-up,1,68,979
level-up,12,69,979
machine,0,85,979
machine,0,87,979
machine,0,89,979
machine,0,91,979
machine,0,101,979
level-up,44,103,979
level-up,1,116,979
machine,0,118,979
machine,0,129,979
level-up,5,154,979
machine,0,156,979
machine,0,157,979
machine,0,164,979
machine,0,168,979
machine,0,174,979
machine,0,179,979
machine,0,180,979
machine,0,182,979
machine,0,184,979
level-up,53,200,979
machine,0,203,979
level-up,17,207,979
machine,0,214,979
machine,0,227,979
level-up,22,238,979
machine,0,240,979
machine,0,241,979
machine,0,247,979
machine,0,253,979
machine,0,263,979
machine,0,264,979
machine,0,269,979
machine,0,270,979
machine,0,280,979
machine,0,283,979
machine,0,315,979
machine,0,317,979
level-up,0,325,979
machine,0,339,979
machine,0,369,979
level-up,39,370,979
level-up,26,372,979
level-up,1,374,979
machine,0,398,979
machine,0,402,979
machine,0,409,979
machine,0,410,979
machine,0,411,979
machine,0,416,979
machine,0,421,979
machine,0,441,979
machine,0,444,979
machine,0,446,979
machine,0,479,979
machine,0,490,979
machine,0,512,979
level-up,57,515,979
machine,0,523,979
machine,0,566,979
machine,0,675,979
level-up,48,707,979
machine,0,808,979
machine,0,811,979
level-up,35,889,979
level-up,16,21,980
machine,0,34,980
machine,0,36,980
machine,0,38,980
level-up,1,39,980
level-up,1,40,980
machine,0,56,980
machine,0,57,980
machine,0,63,980
machine,0,67,980
level-up,48,89,980
machine,0,91,980
level-up,40,92,980
machine,0,114,980
machine,0,127,980
level-up,0,133,980
machine,0,156,980
machine,0,157,980
machine,0,164,980
machine,0,174,980
machine,0,182,980
machine,0,188,980
machine,0,189,980
machine,0,191,980
machine,0,201,980
machine,0,203,980
machine,0,214,980
level-up,36,224,980
machine,0,240,980
machine,0,263,980
machine,0,270,980
level-up,21,281,980
machine,0,317,980
machine,0,330,980
level-up,8,341,980
level-up,12,342,980
machine,0,352,980
level-up,4,390,980
level-up,24,398,980
machine,0,414,980
machine,0,416,980
machine,0,428,980
machine,0,441,980
machine,0,442,980
machine,0,444,980
machine,0,446,980
machine,0,474,980
level-up,30,482,980
machine,0,484,980
machine,0,491,980
machine,0,523,980
machine,0,667,980
machine,0,707,980
machine,0,710,980
machine,0,776,980
machine,0,851,980
machine,0,885,980
machine,0,886,980
level-up,14,23,981
level-up,1,33,981
machine,0,34,981
machine,0,36,981
machine,0,38,981
level-up,1,45,981
machine,0,46,981
level-up,19,60,981
machine,0,63,981
machine,0,67,981
machine,0,85,981
machine,0,86,981
machine,0,87,981
machine,0,89,981
level-up,5,93,981
level-up,50,94,981
level-up,23,97,981
machine,0,101,981
machine,0,109,981
machine,0,113,981
machine,0,115,981
machine,0,129,981
machine,0,133,981
machine,0,156,981
machine,0,164,981
machine,0,168,981
machine,0,174,981
machine,0,182,981
machine,0,203,981
machine,0,214,981
level-up,41,226,981
machine,0,240,981
machine,0,241,981
level-up,37,242,981
machine,0,244,981
machine,0,247,981
machine,0,248,981
machine,0,253,981
machine,0,263,981
machine,0,270,981
machine,0,271,981
machine,0,283,981
machine,0,285,981
machine,0,286,981
machine,0,304,981
level-up,1,310,981
machine,0,347,981
machine,0,356,981
level-up,10,372,981
level-up,1,384,981
level-up,1,385,981
machine,0,412,981
machine,0,416,981
level-up,46,417,981
machine,0,428,981
machine,0,433,981
machine,0,442,981
machine,0,447,981
machine,0,451,981
level-up,28,458,981
machine,0,473,981
machine,0,492,981
machine,0,500,981
machine,0,523,981
machine,0,605,981
machine,0,667,981
machine,0,678,981
machine,0,706,981
machine,0,707,981
machine,0,797,981
machine,0,851,981
machine,0,885,981
level-up,32,888,981
machine,0,917,981
machine,0,34,982
machine,0,36,982
level-up,48,38,982
machine,0,53,982
machine,0,58,982
machine,0,59,982
machine,0,63,982
machine,0,76,982
machine,0,85,982
machine,0,87,982
machine,0,89,982
machine,0,91,982
machine,0,92,982
machine,0,97,982
level-up,16,103,982
level-up,1,111,982
machine,0,126,982
machine,0,133,982
level-up,12,137,982
machine,0,156,982
machine,0,157,982
machine,0,164,982
machine,0,168,982
machine,0,174,982
level-up,1,175,982
machine,0,180,982
machine,0,182,982
machine,0,184,982
level-up,4,189,982
machine,0,200,982
machine,0,201,982
machine,0,203,982
level-up,8,205,982
machine,0,214,982
machine,0,220,982
machine,0,226,982
machine,0,240,982
machine,0,241,982
machine,0,244,982
level-up,20,246,982
machine,0,247,982
machine,0,253,982
machine,0,263,982
machine,0,270,982
level-up,28,281,982
level-up,52,283,982
machine,0,304,982
machine,0,317,982
machine,0,341,982
machine,0,342,982
machine,0,347,982
level-up,36,355,982
machine,0,360,982
machine,0,366,982
machine,0,398,982
machine,0,403,982
level-up,40,407,982
machine,0,414,982
machine,0,416,982
machine,0,428,982
machine,0,444,982
machine,0,446,982
machine,0,484,982
level-up,44,489,982
machine,0,500,982
machine,0,506,982
machine,0,523,982
machine,0,525,982
machine,0,528,982
level-up,24,529,982
level-up,56,542,982
level-up,62,586,982
machine,0,675,982
machine,0,679,982
machine,0,684,982
machine,0,707,982
machine,0,776,982
machine,0,784,982
machine,0,799,982
machine,0,806,982
machine,0,814,982
machine,0,851,982
machine,0,861,982
machine,0,884,982
machine,0,886,982
level-up,32,887,982
level-up,1,10,983
level-up,71,12,983
level-up,64,14,983
machine,0,36,983
level-up,1,43,983
machine,0,63,983
machine,0,67,983
machine,0,86,983
machine,0,91,983
machine,0,156,983
level-up,35,163,983
machine,0,164,983
machine,0,168,983
machine,0,179,983
machine,0,180,983
machine,0,182,983
level-up,20,184,983
machine,0,201,983
machine,0,203,983
machine,0,206,983
level-up,1,210,983
machine,0,214,983
level-up,1,232,983
machine,0,240,983
level-up,15,259,983
machine,0,263,983
machine,0,269,983
machine,0,280,983
machine,0,317,983
level-up,30,319,983
machine,0,332,983
level-up,45,334,983
level-up,1,368,983
level-up,25,372,983
machine,0,374,983
machine,0,398,983
machine,0,399,983
level-up,40,400,983
machine,0,403,983
machine,0,404,983
machine,0,411,983
machine,0,416,983
machine,0,421,983
machine,0,428,983
machine,0,430,983
level-up,57,442,983
machine,0,444,983
machine,0,446,983
machine,0,447,983
machine,0,490,983
machine,0,492,983
level-up,50,514,983
machine,0,555,983
machine,0,675,983
machine,0,796,983
machine,0,808,983
machine,0,851,983
level-up,0,869,983
level-up,1,30,984
machine,0,34,984
machine,0,36,984
machine,0,38,984
machine,0,46,984
machine,0,63,984
level-up,49,89,984
machine,0,91,984
level-up,1,111,984
machine,0,156,984
machine,0,157,984
machine,0,164,984
machine,0,179,984
machine,0,182,984
machine,0,184,984
machine,0,189,984
machine,0,201,984
machine,0,203,984
level-up,1,205,984
machine,0,214,984
level-up,77,224,984
level-up,21,229,984
level-up,1,241,984
machine,0,263,984
level-up,14,269,984
level-up,28,280,984
level-up,42,282,984
level-up,70,283,984
machine,0,317,984
machine,0,339,984
machine,0,341,984
level-up,63,370,984
machine,0,414,984
level-up,56,416,984
machine,0,422,984
machine,0,423,984
machine,0,424,984
machine,0,428,984
machine,0,430,984
machine,0,442,984
machine,0,444,984
machine,0,446,984
level-up,84,457,984
machine,0,473,984
machine,0,479,984
machine,0,484,984
level-up,7,523,984
machine,0,583,984
machine,0,667,984
machine,0,675,984
machine,0,684,984
level-up,35,707,984
machine,0,776,984
level-up,91,838,984
machine,0,851,984
machine,0,861,984
machine,0,915,984
machine,0,916,984
level-up,1,1,985
machine,0,7,985
machine,0,8,985
machine,0,9,985
level-up,28,34,985
machine,0,36,985
machine,0,38,985
level-up,21,44,985
machine,0,46,985
level-up,1,47,985
level-up,1,50,985
machine,0,53,985
machine,0,58,985
machine,0,59,985
machine,0,60,985
machine,0,63,985
machine,0,85,985
machine,0,86,985
machine,0,87,985
machine,0,91,985
machine,0,94,985
machine,0,113,985
machine,0,115,985
machine,0,118,985
machine,0,126,985
machine,0,133,985
level-up,35,156,985
machine,0,164,985
machine,0,182,985
machine,0,184,985
level-up,84,195,985
machine,0,201,985
machine,0,203,985
machine,0,214,985
machine,0,226,985
machine,0,227,985
machine,0,240,985
egg,0,241,985
level-up,63,242,985
machine,0,244,985
machine,0,253,985
machine,0,263,985
machine,0,270,985
machine,0,271,985
level-up,70,273,985
machine,0,286,985
level-up,49,304,985
machine,0,313,985
machine,0,317,985
level-up,7,336,985
machine,0,339,985
machine,0,347,985
machine,0,352,985
level-up,77,360,985
machine,0,374,985
machine,0,409,985
machine,0,411,985
machine,0,416,985
machine,0,422,985
machine,0,423,985
machine,0,424,985
machine,0,428,985
machine,0,433,985
machine,0,446,985
machine,0,447,985
machine,0,473,985
machine,0,500,985
level-up,14,568,985
machine,0,581,985
level-up,42,583,985
level-up,91,586,985
machine,0,605,985
machine,0,678,985
level-up,56,706,985
machine,0,707,985
machine,0,797,985
machine,0,802,985
machine,0,851,985
machine,0,883,985
machine,0,917,985
machine,0,34,986
level-up,42,37,986
machine,0,38,986
machine,0,63,986
level-up,1,71,986
level-up,14,72,986
level-up,1,74,986
level-up,91,76,986
level-up,7,78,986
machine,0,109,986
level-up,63,147,986
machine,0,156,986
machine,0,164,986
machine,0,168,986
machine,0,182,986
machine,0,184,986
machine,0,200,986
level-up,49,202,986
machine,0,203,986
machine,0,214,986
level-up,21,235,986
egg,0,241,986
machine,0,242,986
machine,0,263,986
machine,0,269,986
level-up,70,275,986
level-up,1,310,986
machine,0,331,986
machine,0,345,986
machine,0,370,986
level-up,35,371,986
level-up,56,389,986
machine,0,399,986
machine,0,402,986
machine,0,412,986
machine,0,414,986
machine,0,416,986
machine,0,428,986
machine,0,437,986
machine,0,447,986
machine,0,474,986
level-up,77,476,986
level-up,28,499,986
machine,0,506,986
machine,0,580,986
machine,0,676,986
machine,0,707,986
machine,0,776,986
machine,0,808,986
machine,0,851,986
machine,0,885,986
level-up,7,60,987
machine,0,63,987
machine,0,85,987
machine,0,86,987
machine,0,87,987
machine,0,101,987
level-up,1,109,987
machine,0,129,987
machine,0,156,987
machine,0,164,987
level-up,1,180,987
machine,0,182,987
level-up,91,195,987
machine,0,196,987
machine,0,203,987
machine,0,204,987
level-up,14,212,987
machine,0,214,987
level-up,77,220,987
egg,0,241,987
level-up,42,247,987
level-up,21,262,987
machine,0,269,987
machine,0,270,987
level-up,28,273,987
machine,0,286,987
machine,0,304,987
level-up,1,310,987
machine,0,313,987
machine,0,345,987
machine,0,347,987
machine,0,399,987
level-up,56,408,987
machine,0,412,987
machine,0,416,987
machine,0,433,987
machine,0,451,987
level-up,63,473,987
machine,0,500,987
machine,0,506,987
level-up,70,566,987
machine,0,574,987
machine,0,577,987
machine,0,581,987
level-up,84,585,987
level-up,49,595,987
level-up,35,605,987
machine,0,809,987
machine,0,851,987
level-up,1,16,988
level-up,77,18,988
level-up,21,23,988
machine,0,34,988
machine,0,36,988
level-up,91,37,988
machine,0,38,988
level-up,1,52,988
machine,0,63,988
machine,0,67,988
level-up,7,77,988
level-up,7,78,988
machine,0,89,988
level-up,84,141,988
machine,0,156,988
machine,0,164,988
machine,0,174,988
machine,0,179,988
machine,0,182,988
machine,0,201,988
machine,0,202,988
machine,0,203,988
machine,0,214,988
level-up,35,234,988
machine,0,240,988
egg,0,241,988
machine,0,257,988
machine,0,261,988
machine,0,263,988
level-up,49,276,988
machine,0,280,988
machine,0,332,988
level-up,56,339,988
machine,0,369,988
machine,0,370,988
machine,0,394,988
machine,0,405,988
machine,0,416,988
machine,0,428,988
level-up,1,450,988
machine,0,484,988
level-up,14,488,988
level-up,28,490,988
machine,0,512,988
machine,0,528,988
machine,0,535,988
machine,0,542,988
level-up,70,660,988
machine,0,667,988
level-up,42,679,988
machine,0,707,988
machine,0,776,988
machine,0,806,988
level-up,63,814,988
machine,0,851,988
machine,0,885,988
machine,0,915,988
machine,0,34,989
machine,0,36,989
level-up,1,48,989
machine,0,63,989
level-up,1,84,989
machine,0,85,989
level-up,1,86,989
machine,0,87,989
machine,0,89,989
level-up,35,103,989
machine,0,113,989
machine,0,115,989
machine,0,129,989
machine,0,156,989
level-up,28,161,989
machine,0,164,989
machine,0,182,989
machine,0,191,989
level-up,84,192,989
machine,0,201,989
machine,0,203,989
level-up,7,209,989
machine,0,214,989
egg,0,241,989
level-up,70,243,989
machine,0,263,989
machine,0,268,989
level-up,49,319,989
machine,0,328,989
machine,0,334,989
machine,0,341,989
level-up,77,356,989
machine,0,408,989
level-up,63,414,989
machine,0,416,989
machine,0,430,989
level-up,56,435,989
machine,0,446,989
level-up,21,451,989
level-up,42,484,989
machine,0,486,989
machine,0,521,989
level-up,14,523,989
machine,0,527,989
machine,0,528,989
machine,0,598,989
level-up,91,602,989
level-up,1,604,989
machine,0,667,989
machine,0,707,989
machine,0,776,989
machine,0,815,989
machine,0,851,989
machine,0,916,989
level-up,1,30,990
machine,0,34,990
machine,0,36,990
machine,0,38,990
machine,0,63,990
machine,0,87,990
level-up,49,89,990
level-up,1,111,990
machine,0,156,990
machine,0,157,990
machine,0,164,990
machine,0,182,990
machine,0,184,990
machine,0,189,990
machine,0,201,990
level-up,1,205,990
level-up,77,224,990
level-up,21,229,990
machine,0,263,990
level-up,42,282,990
level-up,70,283,990
machine,0,317,990
machine,0,319,990
machine,0,334,990
machine,0,341,990
machine,0,360,990
machine,0,414,990
level-up,84,416,990
machine,0,422,990
machine,0,423,990
machine,0,428,990
machine,0,430,990
level-up,28,442,990
machine,0,444,990
machine,0,446,990
level-up,56,484,990
machine,0,486,990
machine,0,521,990
level-up,7,523,990
level-up,63,528,990
level-up,1,604,990
machine,0,667,990
machine,0,684,990
level-up,35,707,990
machine,0,776,990
machine,0,796,990
level-up,91,798,990
machine,0,851,990
machine,0,861,990
machine,0,912,990
machine,0,916,990
machine,0,8,991
machine,0,34,991
level-up,21,36,991
level-up,77,56,991
level-up,56,58,991
level-up,91,59,991
machine,0,63,991
level-up,28,65,991
level-up,63,97,991
machine,0,129,991
machine,0,156,991
machine,0,164,991
machine,0,168,991
level-up,7,181,991
machine,0,182,991
machine,0,196,991
machine,0,203,991
machine,0,214,991
level-up,1,217,991
machine,0,227,991
machine,0,240,991
level-up,14,250,991
machine,0,263,991
machine,0,269,991
level-up,35,270,991
machine,0,314,991
machine,0,352,991
machine,0,369,991
machine,0,374,991
machine,0,416,991
machine,0,419,991
machine,0,512,991
level-up,42,573,991
machine,0,583,991
egg,0,604,991
level-up,84,694,991
level-up,49,812,991
machine,0,851,991
machine,0,861,991
level-up,70,883,991
machine,0,886,991
machine,0,7,992
machine,0,8,992
level-up,21,9,992
machine,0,14,992
level-up,14,18,992
level-up,28,21,992
level-up,1,28,992
level-up,1,33,992
machine,0,34,992
machine,0,36,992
machine,0,38,992
machine,0,63,992
machine,0,67,992
level-up,42,69,992
machine,0,85,992
machine,0,87,992
machine,0,89,992
level-up,1,116,992
machine,0,118,992
machine,0,156,992
machine,0,157,992
machine,0,164,992
machine,0,179,992
machine,0,182,992
machine,0,184,992
level-up,84,187,992
level-up,70,197,992
machine,0,203,992
machine,0,214,992
level-up,7,252,992
machine,0,263,992
level-up,91,264,992
level-up,49,268,992
machine,0,280,992
level-up,1,292,992
machine,0,317,992
machine,0,334,992
level-up,63,370,992
machine,0,374,992
level-up,35,395,992
machine,0,409,992
machine,0,411,992
machine,0,416,992
machine,0,442,992
level-up,77,484,992
machine,0,490,992
machine,0,521,992
machine,0,523,992
level-up,56,528,992
machine,0,583,992
egg,0,604,992
machine,0,707,992
machine,0,776,992
machine,0,851,992
machine,0,912,992
machine,0,916,992
machine,0,19,993
machine,0,34,993
machine,0,36,993
machine,0,38,993
level-up,7,46,993
machine,0,53,993
machine,0,56,993
level-up,91,63,993
level-up,1,116,993
machine,0,126,993
machine,0,156,993
level-up,1,161,993
machine,0,164,993
machine,0,182,993
machine,0,184,993
level-up,77,200,993
machine,0,203,993
machine,0,214,993
level-up,21,225,993
machine,0,240,993
machine,0,241,993
level-up,35,242,993
machine,0,257,993
machine,0,263,993
machine,0,269,993
level-up,63,282,993
level-up,42,304,993
level-up,1,314,993
machine,0,317,993
machine,0,319,993
machine,0,366,993
machine,0,369,993
level-up,14,372,993
level-up,70,399,993
level-up,56,403,993
level-up,84,406,993
machine,0,411,993
machine,0,414,993
machine,0,416,993
machine,0,424,993
machine,0,428,993
machine,0,430,993
machine,0,442,993
machine,0,451,993
machine,0,512,993
machine,0,525,993
level-up,1,526,993
machine,0,542,993
level-up,28,555,993
level-up,1,604,993
machine,0,675,993
machine,0,800,993
machine,0,808,993
machine,0,814,993
machine,0,851,993
machine,0,913,993
level-up,1,16,994
level-up,1,18,994
level-up,21,36,994
level-up,1,52,994
machine,0,53,994
machine,0,63,994
machine,0,76,994
level-up,14,83,994
machine,0,92,994
machine,0,94,994
machine,0,97,994
level-up,35,103,994
machine,0,109,994
machine,0,113,994
machine,0,126,994
machine,0,129,994
machine,0,156,994
machine,0,164,994
machine,0,182,994
machine,0,203,994
machine,0,214,994
level-up,70,234,994
machine,0,241,994
machine,0,257,994
machine,0,263,994
machine,0,270,994
level-up,91,315,994
level-up,63,319,994
machine,0,369,994
machine,0,390,994
machine,0,394,994
machine,0,403,994
level-up,84,405,994
machine,0,412,994
machine,0,416,994
machine,0,430,994
level-up,42,435,994
machine,0,451,994
machine,0,474,994
level-up,49,482,994
machine,0,488,994
level-up,1,491,994
machine,0,512,994
level-up,7,522,994
level-up,77,542,994
level-up,56,552,994
egg,0,604,994
machine,0,605,994
level-up,28,679,994
machine,0,800,994
machine,0,851,994
machine,0,884,994
machine,0,7,995
machine,0,8,995
machine,0,9,995
machine,0,14,995
machine,0,34,995
machine,0,36,995
machine,0,38,995
level-up,63,42,995
level-up,28,44,995
machine,0,53,995
machine,0,58,995
machine,0,59,995
machine,0,63,995
machine,0,67,995
machine,0,85,995
machine,0,86,995
machine,0,87,995
level-up,1,88,995
level-up,70,89,995
machine,0,91,995
level-up,7,103,995
machine,0,126,995
machine,0,156,995
level-up,42,157,995
machine,0,164,995
machine,0,174,995
machine,0,182,995
machine,0,184,995
machine,0,191,995
level-up,49,201,995
machine,0,203,995
machine,0,232,995
machine,0,240,995
machine,0,241,995
machine,0,242,995
machine,0,263,995
level-up,35,268,995
machine,0,269,995
machine,0,280,995
level-up,21,317,995
machine,0,328,995
level-up,1,334,995
machine,0,337,995
machine,0,349,995
machine,0,350,995
machine,0,374,995
machine,0,408,995
machine,0,411,995
machine,0,414,995
level-up,91,416,995
level-up,1,422,995
level-up,1,423,995
level-up,1,424,995
machine,0,442,995
level-up,84,444,995
level-up,77,446,995
machine,0,451,995
machine,0,479,995
machine,0,484,995
machine,0,486,995
machine,0,521,995
machine,0,523,995
machine,0,525,995
machine,0,527,995
level-up,56,528,995
machine,0,555,995
machine,0,598,995
egg,0,604,995
machine,0,667,995
machine,0,707,995
machine,0,776,995
machine,0,784,995
machine,0,800,995
machine,0,851,995
machine,0,916,995
machine,0,14,996
level-up,1,33,996
machine,0,34,996
level-up,36,36,996
level-up,1,43,996
level-up,24,44,996
level-up,40,58,996
machine,0,59,996
machine,0,91,996
level-up,18,116,996
machine,0,156,996
machine,0,164,996
machine,0,182,996
level-up,6,196,996
machine,0,200,996
machine,0,203,996
machine,0,214,996
level-up,12,225,996
machine,0,240,996
level-up,44,242,996
machine,0,263,996
machine,0,270,996
egg,0,333,996
level-up,32,337,996
egg,0,401,996
machine,0,406,996
egg,0,407,996
machine,0,419,996
level-up,29,423,996
machine,0,434,996
level-up,1,525,996
level-up,48,556,996
egg,0,573,996
machine,0,851,996
machine,0,883,996
machine,0,14,997
level-up,1,33,997
machine,0,34,997
level-up,40,36,997
level-up,1,43,997
level-up,24,44,997
level-up,45,58,997
machine,0,59,997
machine,0,91,997
level-up,18,116,997
machine,0,156,997
machine,0,164,997
machine,0,182,997
machine,0,184,997
level-up,6,196,997
machine,0,200,997
machine,0,203,997
machine,0,214,997
level-up,12,225,997
machine,0,240,997
level-up,50,242,997
machine,0,263,997
machine,0,270,997
machine,0,280,997
machine,0,332,997
machine,0,333,997
machine,0,337,997
machine,0,406,997
machine,0,419,997
level-up,29,423,997
machine,0,434,997
machine,0,442,997
level-up,1,525,997
level-up,55,556,997
machine,0,851,997
machine,0,883,997
machine,0,14,998
level-up,1,33,998
machine,0,34,998
level-up,42,36,998
machine,0,38,998
level-up,1,43,998
level-up,24,44,998
level-up,48,58,998
machine,0,59,998
machine,0,63,998
machine,0,89,998
machine,0,91,998
level-up,18,116,998
machine,0,156,998
machine,0,164,998
machine,0,182,998
machine,0,184,998
level-up,6,196,998
machine,0,200,998
machine,0,203,998
machine,0,206,998
machine,0,214,998
